# Zrodlo danych: PharmaTrack Sell-Out Panel PL (panel aptek)
# Eksport wygenerowany: 2026-04-01 03:14:22
# Okres deklarowany: 2026-03
# Separator pol: | ; kodowanie: UTF-8 ; separator dziesietny: przecinek
# UWAGA: eksport wykonany w dwoch przebiegach - load_id L20260401A oraz L20260401B
# typ_transakcji: SPRZEDAZ | ZWROT | PROMO
load_id|data_sprzedazy|apteka_id|nazwa_apteki|wojewodztwo|kanal|ean|nazwa_produktu|opakowania|wartosc_pln|typ_transakcji
L20260401A|16/03/2026|APT-000219|Dbam o Zdrowie Plus 1262|wielkopolskie|siec|5909991234585|MAGNOVIT B6|1|17,91|SPRZEDAZ
L20260401A|2026-03-13|APT-000142|Apteka Ratuszowa 1321|malopolskie|niezalezna|5909991234585|Magnovit B6 50 tabl.|1|18,01|SPRZEDAZ
L20260401A|2026-03-05|APT-000360|Apteka Ratuszowa 1158|malopolskie|niezalezna|5909991234578|VITARIS D3 4000 J.M.|1|32,38|SPRZEDAZ
L20260401A|25.03.2026|79|Apteka Sloneczna 1239|pomorskie|niezalezna|5909991234585|MAGNOVIT B-6|6|117,07 PLN|SPRZEDAZ
L20260401A|20.03.2026|338|Apteka pod Lipa 1001|mazowieckie|niezalezna|5909991234561|VITARIS D3 2000 J.M.|1|25,13 PLN|SPRZEDAZ
L20260401A|2026-03-09|APT-000152|Apteka pod Orlem 1191|slaskie|niezalezna|5909991234585|MAGNOVIT B6|1|19,85|SPRZEDAZ
L20260401A|23/03/2026|APT-000036|Dbam o Zdrowie Plus 1386|malopolskie|SIEĆ |5909991234592|GINKOMAX 120|1|28,82|SPRZEDAZ
L20260401A|2026-03-02|APT-000326|Dbam o Zdrowie Plus 1053|mazowieckie|siec|5909991234578|Vitaris D3 4000 j.m. 30 kaps.|1|31,10|SPRZEDAZ
L20260401A|2026-03-03|0000112|Melisa 1278|dolnoslaskie|sieciowa|5909991234585|MAGNOVIT B6|1|19,44|SPRZEDAZ
L20260401A|2026-04-02|337|Melisa 1327|slaskie|siec|5909991234578|VITARIS D3 4000|1|30,57|SPRZEDAZ
L20260401A|31.03.2026|270|Melisa 1331|wielkopolskie|SIEC|5909991234608|ALLERTIS 10|2|28,64|SPRZEDAZ
L20260401A|2026-03-26|61|Dbam o Zdrowie Plus 1382|pomorskie|sieciowa|5909991234608|ALLERTIS 10|4|54,84 PLN|SPRZEDAZ
L20260401A|2026-03-11|APT-000339|Apteka Rodzinna 1270|slaskie|INDYW|5909991234561|Vitaris D3 2000 j.m. 60 kaps.|1|25,43|SPRZEDAZ
L20260401A|2026-04-03|227|Dbam o Zdrowie Plus 1414|mazowieckie|SIEC|5909991234608|ALLERTIS 10MG|3|44,51|SPRZEDAZ
L20260401A|04.03.2026|APT-000009|Dbam o Zdrowie Plus 1190|pomorskie|siec|5909991234578|VITARIS D3 4000|2|62,24|SPRZEDAZ
L20260401A|2026-03-05|APT-000245|PharmaPlus 1020|malopolskie|SIEĆ |5909991234561|VITARIS D3 2000|1|24,37|SPRZEDAZ
L20260401A|2026-02-28|403|Apteka Zdrowie 1143|wielkopolskie|siec|5909991234585|Magnovit B6 50 tabl.|3|57,44|SPRZEDAZ
L20260401A|11.03.2026|0000417|Apteka Zielona 1151|mazowieckie|INDYWIDUALNA|5909991234578|Vitaris D3 4000 j.m. 30 kaps.|1|31,09|SPRZEDAZ
L20260401A|2026-03-24|199|Apteka Familijna 1065|wielkopolskie|sieciowa|5909991234561|Vitaris D3 2000 j.m. 60 kaps.|2|48,58|SPRZEDAZ
L20260401A|28/03/2026|APT-000308|Apteka Familijna 1192|wielkopolskie|SIEC|5909991234578|VITARIS D3 4000|1|31,35|SPRZEDAZ
L20260401A|2026-03-26|APT-000366|Dbam o Zdrowie Plus 1299|dolnoslaskie|SIEC|5909991234561|VITARIS D3 2000 J.M.|2|47,19|SPRZEDAZ
L20260401A|2026-03-26|344|Apteka Sloneczna 1289|malopolskie|INDYWIDUALNA|5909991234561|Vitaris D3 2000 j.m. 60 kaps.|1|24,33|SPRZEDAZ
L20260401B|2026-03-25|APT-000037|Apteka Familijna 1107|mazowieckie|SIEĆ |5909991234592|GINKOMAX 120|2|0,00|PROMO
L20260401A|2026-03-02|345|Dbam o Zdrowie Plus 1309|wielkopolskie|siec|5909991234578|VITARIS D3 4000|3|100,47 PLN|SPRZEDAZ
L20260401A|28.03.2026|0000308|Apteka Familijna 1192|wielkopolskie|Sieć|5909991234592|GINKOMAX 120|1|29,72|SPRZEDAZ
L20260401A|19/03/2026|363|Apteka Hygieia 1031|dolnoslaskie|Indywidualna|5909991234585|MAGNOVIT B6|2|38,60 PLN|SPRZEDAZ
L20260401A|2026-03-13|238|Apteka Nowa 1073|malopolskie|INDYWIDUALNA|5909991234561|VITARIS D3 2000|3|74,59 PLN|SPRZEDAZ
L20260401A|2026-03-03|0000417|Apteka Zielona 1151|mazowieckie|INDYW|5909991234561|Vitaris D3 2000 j.m. 60 kaps.|1|24,57|SPRZEDAZ
L20260401A|2026-03-11|191|Dbam o Zdrowie Plus 1362|pomorskie|SIEĆ |5909991234561|VITARIS D3 2000|1|25,38|SPRZEDAZ
L20260401A|2026-03-03|1|Dbam o Zdrowie Plus 1340|mazowieckie|sieciowa|5909991234592|GINKOMAX 120|1|31,38|SPRZEDAZ
L20260401B|27.03.2026|APT-000403|Apteka Zdrowie 1143|wielkopolskie|SIEC|5909991234561|Vitaris D3 2000 j.m. 60 kaps.|2|0,00|PROMO
L20260401A|2026-03-04|33|Apteka Rodzinna 1157|mazowieckie|INDYW|5909991234578|VITARIS D3 4000|2|66,50|SPRZEDAZ
L20260401A|2026-03-18|APT-000415|Apteka Zielona 1016|dolnoslaskie|niezalezna|5909991234561|VITARIS D3 2000 J.M.|3|0,00|PROMO
L20260401A|19.03.2026|388|Apteka Ratuszowa 1018|pomorskie|INDYW|5909991234592|GINKOMAX 120|1|29,29|SPRZEDAZ
L20260401A|26/03/2026|401|Apteka Zdrowie 1418|dolnoslaskie|sieciowa|5909991234561|VITARIS D3 2000|5|127,86|SPRZEDAZ
L20260401A|2026-03-03|347|Apteka Salus 1074|mazowieckie|niezalezna|5909991234561|VITARIS D3 2000|1|26,07|SPRZEDAZ
L20260401A|03.03.2026|APT-000012|Apteka Familijna 1283|dolnoslaskie|SIEC|5909991234608|Allertis 10 mg 30 tabl.|1|15,32|SPRZEDAZ
L20260401A|2026-03-02|APT-000338|Apteka pod Lipa 1001|mazowieckie|indyw|5909991234578|VITARIS D3 4000|3|95,79 PLN|SPRZEDAZ
L20260401A|22/03/2026|214|Melisa 1415|wielkopolskie|Sieć|5909991234578|VITARIS D3 4000|1|34,19|SPRZEDAZ
L20260401A|2026-03-31|230|Apteka Rodzinna 1339|slaskie|Indywidualna|5909991234608|ALLERTIS 10|-1|-14,84|ZWROT
L20260401A|2026-03-07|416|Apteka Familijna 1089|wielkopolskie|Sieć|5909991234578|Vitaris D3 4000 j.m. 30 kaps.|1|33,98|SPRZEDAZ
L20260401A|04.03.2026|0000131|Apteka Ratuszowa 1267|pomorskie|INDYWIDUALNA|5909991234608|ALLERTIS 10|1|13,75|SPRZEDAZ
L20260401A|2026-03-23|APT-000314|Melisa 1098|slaskie|SIEC|5909991234578|Vitaris D3 4000 j.m. 30 kaps.|1|30,88 PLN|SPRZEDAZ
L20260401A|2026-03-27|APT-000254|Dbam o Zdrowie Plus 1153|dolnoslaskie|Sieć|5909991234608|ALLERTIS 10|2|27,84|SPRZEDAZ
L20260401A|02.04.2026|APT-000270|Melisa 1331|wielkopolskie|sieciowa|5909991234592|GINKOMAX 120MG|1|29,88|SPRZEDAZ
L20260401A|11.03.2026|386|Apteka Centrum 1025|wielkopolskie|INDYWIDUALNA|5909991234561|VITARIS D3 2000|1|24,90|SPRZEDAZ
L20260401A|27.03.2026|185|Apteka Vita 1206|dolnoslaskie|INDYWIDUALNA|5909991234608|ALLERTIS 10|2|29,67|SPRZEDAZ
L20260401A|2026-03-07|399|PharmaPlus 1313|malopolskie|SIEC|5909991234585|Magnovit B6 50 tabl.|1|18,70|SPRZEDAZ
L20260401A|12.03.2026|APT-000116|Dbam o Zdrowie Plus 1193|dolnoslaskie|Sieć|5909991234585|MAGNOVIT B6|2|39,21 PLN|SPRZEDAZ
L20260401A|05.03.2026|112|Melisa 1278|dolnoslaskie|sieciowa|5909991234585|MAGNOVIT B6|3|53,73|SPRZEDAZ
L20260401A|2026-03-09|APT-000357|Apteka Familijna 1017|mazowieckie|SIEC|5909991234608|Allertis 10 mg 30 tabl.|1|13,91|SPRZEDAZ
L20260401A|27.03.2026|APT-000276|Apteka Zielona 1247|mazowieckie|indyw|5909991234578|Vitaris D3 4000 j.m. 30 kaps.|2|65,14|SPRZEDAZ
L20260401A|2026-03-16|APT-000138|Dbam o Zdrowie Plus 1336|mazowieckie|SIEĆ |5909991234561|Vitaris D3 2000 j.m. 60 kaps.|1|24,02|SPRZEDAZ
L20260401A|05.03.2026|APT-000009|Dbam o Zdrowie Plus 1190|pomorskie|Sieć|5909991234578|VITARIS D3 4000|1|33,03|SPRZEDAZ
L20260401A|04.03.2026|338|Apteka pod Lipa 1001|mazowieckie|indyw|5909991234585|MAGNOVIT B-6|1|19,60|SPRZEDAZ
L20260401A|04.03.2026|400|Apteka Nowa 1188|malopolskie|Indywidualna|5909991234561|Vitaris D3 2000 j.m. 60 kaps.|1|24,41|SPRZEDAZ
L20260401A|2026-03-11|0000389|PharmaPlus 1204|slaskie|SIEĆ |5909991234608|Allertis 10 mg 30 tabl.|1|14,49|SPRZEDAZ
L20260401A|2026-03-21|APT-000413|Melisa 1232 (Nowa Farmacja Sp. z o.o.)|slaskie|sieciowa|5909991234561|Vitaris D3 2000 j.m. 60 kaps.|2|51,75 PLN|SPRZEDAZ
L20260401A|28.03.2026|305|PharmaPlus 1022|dolnoslaskie|Sieć|5909991234585|MAGNOVIT B6|2|36,08|SPRZEDAZ
L20260401A|03.03.2026|APT-000318|Apteka Salus 1049|pomorskie|INDYWIDUALNA|5909991234561|VITARIS D3 2000|4|104,15|SPRZEDAZ
L20260401B|26.03.2026|APT-000254|Dbam o Zdrowie Plus 1153|dolnoslaskie|siec|5909991234561|Vitaris D3 2000 j.m. 60 kaps.|1|25,52|SPRZEDAZ
L20260401A|15.03.2026|APT-000103|PharmaPlus 1318|mazowieckie|sieciowa|5909991234592|GINKOMAX 120|1|29,92|SPRZEDAZ
L20260401A|11.03.2026|APT-000076|Apteka Familijna 1066|mazowieckie|Sieć|5909991234578|VITARIS D3 4000|1|30,65|SPRZEDAZ
L20260401A|13.03.2026|378|Dbam o Zdrowie Plus 1408|mazowieckie|SIEĆ |5909991234561|VITARIS D3 2000|1|25,46|SPRZEDAZ
L20260401A|03.03.2026|APT-000163|Apteka Nowa 1260|pomorskie|INDYW|5909991234561|VITARIS D3 2000|3|0,00|PROMO
L20260401B|2026-03-12|APT-000280|Dbam o Zdrowie Plus 1070|slaskie|sieciowa|5909991234561|VITARIS D3 2000|3|76,07|SPRZEDAZ
L20260401A|2026-03-27|APT-000173|PharmaPlus 1311|malopolskie|siec|5909991234561|Vitaris D3 2000 j.m. 60 kaps.|3|70,75|SPRZEDAZ
L20260401A|2026-03-03|387|Apteka Familijna 1341|slaskie|sieciowa|5909991234585|MAGNOVIT B6|1|18,45|SPRZEDAZ
L20260401A|23.03.2026|APT-000111|Dbam o Zdrowie Plus 1374|mazowieckie|Sieć|5909991234561|VITARIS D3 2000|2|48,33 PLN|SPRZEDAZ
L20260401A|2026-03-14|0000045|Apteka pod Lipa 1042|pomorskie|indyw|5909991234561|Vitaris D3 2000 j.m. 60 kaps.|2|50,78|SPRZEDAZ
L20260401A|2026-03-22|APT-000336|Dbam o Zdrowie Plus 1300|dolnoslaskie|sieciowa|5909991234578|VITARIS D3 4000|3|94,58|SPRZEDAZ
L20260401A|08/03/2026|APT-000349|PharmaPlus 1039|pomorskie|SIEC|5909991234608|ALLERTIS 10MG|1|14,54|SPRZEDAZ
L20260401A|05.03.2026|APT-000072|Apteka Rodzinna 1323|slaskie|niezalezna|5909991234608|ALLERTIS 10|3|43,59|SPRZEDAZ
L20260401A|09.03.2026|APT-000218|Apteka Vita 1236|mazowieckie|indyw|5909991234561|VITARIS D3 2000|1|23,94 PLN|SPRZEDAZ
L20260401A|2026-03-16|0000001|Dbam o Zdrowie Plus 1340|mazowieckie|SIEC|5909991234578|VITARIS D3 4000|1|32,96|SPRZEDAZ
L20260401A|19.03.2026|0000170|Apteka Nowa 1351|pomorskie|Indywidualna|5909991234592|GINKOMAX 120|2|62,93|SPRZEDAZ
L20260401A|24.03.2026|153|Apteka Ratuszowa 1127|slaskie|INDYW|5909991234585|Magnovit B6 50 tabl.|1|18,80|SPRZEDAZ
L20260401A|2026-03-06|APT-000209|Apteka Hygieia 1301|wielkopolskie|INDYW|5909991234561|VITARIS D3 2000|1|24,46|SPRZEDAZ
L20260401A|05.03.2026|APT-000060|PharmaPlus 1413|mazowieckie|sieciowa|5909991234585|MAGNOVIT B6|1|19,26|SPRZEDAZ
L20260401A|2026-03-05|APT-000039|Dbam o Zdrowie Plus 1392|malopolskie|sieciowa|5909991234578|VITARIS D3 4000|1|32,03|SPRZEDAZ
L20260401A|2026-03-26|APT-000407|Apteka Familijna 1396|wielkopolskie|sieciowa|5909991234561|VITARIS D3 2000|1|24,44|SPRZEDAZ
L20260401A|2026-03-01|93|PharmaPlus 1310|mazowieckie|siec|5909991234608|ALLERTIS 10|2|29,07 PLN|SPRZEDAZ
L20260401A|2026-03-06|APT-000253|Dbam o Zdrowie Plus 1199|mazowieckie|siec|5909991234561|VITARIS D3 2000|3|70,77|SPRZEDAZ
L20260401A|01/04/2026|APT-000130|Apteka Vita 1033|slaskie|INDYW|5909991234561|VITARIS D3 2000 J.M.|1|25,62|SPRZEDAZ
L20260401A|2026-03-24|152|Apteka pod Orlem 1191|slaskie|indyw|5909991234561|Vitaris D3 2000 j.m. 60 kaps.|2|50,65|SPRZEDAZ
L20260401A|2026-03-03|APT-000041|Apteka Nowa 1241|mazowieckie|niezalezna|5909991234592|GINKOMAX 120|3|93,57|SPRZEDAZ
L20260401A|2026-03-20|APT-000394|Apteka pod Orlem 1182|mazowieckie|INDYW|5909991234561|VITARIS D3 2000|1|25,07 PLN|SPRZEDAZ
L20260401A|2026-03-06|137|Dbam o Zdrowie Plus 1306|malopolskie|siec|5909991234585|MAGNOVIT B6|2|35,81|SPRZEDAZ
L20260401A|2026-03-07|APT-000034|Dbam o Zdrowie Plus 1171|wielkopolskie|SIEĆ |5909991234578|Vitaris D3 4000 j.m. 30 kaps.|1|34,09|SPRZEDAZ
L20260401A|2026-03-10|0000136|Apteka Familijna 1297|wielkopolskie|SIEC|5909991234561|VITARIS D3 2000|1|25,18|SPRZEDAZ
L20260401A|23.03.2026|APT-000171|Apteka Zdrowie 1224|pomorskie|siec|5909991234585|MAGNOVIT B6|1|18,67|SPRZEDAZ
L20260401A|02.03.2026|APT-000114|Melisa 1133|mazowieckie|SIEĆ |5909991234592|GINKOMAX 120|1|31,46|SPRZEDAZ
L20260401A|31.03.2026|0000139|Melisa 1155|mazowieckie|SIEĆ |5909991234578|Vitaris D3 4000 j.m. 30 kaps.|2|62,43 PLN|SPRZEDAZ
L20260401A|08/03/2026|APT-000350|Apteka Familijna 1169|mazowieckie|SIEC|5909991234578|Vitaris D3 4000 j.m. 30 kaps.|1|30,94|SPRZEDAZ
L20260401B|13.03.2026|APT-000378|Dbam o Zdrowie Plus 1408|mazowieckie|sieciowa|5909991234578|VITARIS D3 4000|2|68,79|SPRZEDAZ
L20260401A|26.03.2026|APT-000153|Apteka Ratuszowa 1127|slaskie|INDYWIDUALNA|5909991234561|Vitaris D3 2000 j.m. 60 kaps.|1|23,72|SPRZEDAZ
L20260401A|03.03.2026|APT-000231|Dbam o Zdrowie Plus 1141|pomorskie|SIEC|5909991234561|VITARIS D3 2000 J.M.|1|25,06|SPRZEDAZ
L20260401A|2026-03-05|APT-000175|Dbam o Zdrowie Plus 1269|mazowieckie|SIEC|5909991234585|MAGNOVIT B6|1|19,05|SPRZEDAZ
L20260401A|18.03.2026|APT-000118|Apteka Nowa 1390|mazowieckie|INDYW|5909991234561|VITARIS D3 2000|1|26,22|SPRZEDAZ
L20260401A|2026-03-11|198|Apteka Rodzinna 1337|dolnoslaskie|Indywidualna|5909991234561|VITARIS D3 2000|1|24,37|SPRZEDAZ
L20260401A|2026-03-03|APT-000231|Dbam o Zdrowie Plus 1141|pomorskie|SIEĆ |5909991234578|VITARIS D3 4000|1|30,56|SPRZEDAZ
L20260401A|2026-03-20|APT-000032|PharmaPlus 1350|pomorskie|sieciowa|5909991234561|VITARIS D3 2000|3|72,64|SPRZEDAZ
L20260401A|12.03.2026|157|Melisa 1379|malopolskie|sieciowa|5909991234578|Vitaris D3 4000 j.m. 30 kaps.|4|135,79|SPRZEDAZ
L20260401A|2026-03-05|66|Apteka Familijna 1099|malopolskie|SIEC|5909991234592|GINKOMAX 120|4|114,89|SPRZEDAZ
L20260401A|14.03.2026|APT-000366|Dbam o Zdrowie Plus 1299|dolnoslaskie|sieciowa|5909991234561|VITARIS D3 2000|4|96,06 PLN|SPRZEDAZ
L20260401A|2026-03-01|103|PharmaPlus 1318|mazowieckie|SIEĆ |5909991234585|MAGNOVIT B6|1|19,01|SPRZEDAZ
L20260401A|2026-03-12|163|Apteka Nowa 1260|pomorskie|Indywidualna|5909991234608|ALLERTIS 10|2|28,82|SPRZEDAZ
L20260401A|2026-03-11|APT-000389|PharmaPlus 1204|slaskie|siec|5909991234585|MAGNOVIT B6|1|19,89|SPRZEDAZ
L20260401A|09/03/2026|APT-000057|Dbam o Zdrowie Plus 1203|dolnoslaskie|Sieć|5909991234585|Magnovit B6 50 tabl.|2|38,19|SPRZEDAZ
L20260401B|2026-03-04|APT-000191|Dbam o Zdrowie Plus 1362|pomorskie|siec|5909991234585|MAGNOVIT B6|1|19,71|SPRZEDAZ
L20260401A|23.03.2026|175|Dbam o Zdrowie Plus 1269|mazowieckie|sieciowa|5909991234578|Vitaris D3 4000 j.m. 30 kaps.|2|66,35 PLN|SPRZEDAZ
L20260401A|2026-03-03|58|Melisa 1054|malopolskie|siec|5909991234585|MAGNOVIT B6|1|18,15|SPRZEDAZ
L20260401B|2026-03-05|APT-000280|Dbam o Zdrowie Plus 1070|slaskie|siec|5909991234585|MAGNOVIT B6|1|18,28|SPRZEDAZ
L20260401A|2026-03-17|APT-000160|Apteka Ratuszowa 1125|malopolskie|INDYWIDUALNA|5909991234592|GINKOMAX 120MG|4|118,54|SPRZEDAZ
L20260401A|2026-03-03|APT-000353|Apteka Centrum 1324|pomorskie|niezalezna|5909991234592|Ginkomax 120 mg 60 tabl.|1|0,00|PROMO
L20260401A|03.03.2026|APT-000246|Apteka Hygieia 1227|mazowieckie|Indywidualna|5909991234561|VITARIS D3 2000|1|26,29|SPRZEDAZ
L20260401A|02.04.2026|APT-000066|Apteka Familijna 1099|malopolskie|sieciowa|5909991234578|VITARIS D3 4000 J.M.|1|33,49|SPRZEDAZ
L20260401B|2026-03-06|37|Apteka Familijna 1107|mazowieckie|Sieć|5909991234585|MAGNOVIT B-6|2|36,70|SPRZEDAZ
L20260401A|11/03/2026|0000291|Apteka Zdrowie 1102|dolnoslaskie|siec|5909991234561|VITARIS D3 2000|1|24,18 PLN|SPRZEDAZ
L20260401A|2026-03-25|APT-000330|Apteka Hygieia 1420|mazowieckie|niezalezna|5909991234585|MAGNOVIT B6|1|18,16|SPRZEDAZ
L20260401A|2026-03-16|274|Apteka Vita 1189|dolnoslaskie|INDYWIDUALNA|5909991234561|VITARIS D3 2000 J.M.|1|24,33|SPRZEDAZ
L20260401A|2026-03-08|APT-000248|Apteka Sloneczna 1333|wielkopolskie|niezalezna|5909991234561|Vitaris D3 2000 j.m. 60 kaps.|1|24,17 PLN|SPRZEDAZ
L20260401A|2026-03-07|APT-000371|Dbam o Zdrowie Plus 1064|mazowieckie|Sieć|5909991234608|ALLERTIS 10|1|13,77|SPRZEDAZ
L20260401A|12/03/2026|APT-000268|Apteka Panaceum 1067|dolnoslaskie|Indywidualna|5909991234592|GINKOMAX 120|4|119,17|SPRZEDAZ
L20260401A|21.03.2026|APT-000318|Apteka Salus 1049|pomorskie|INDYWIDUALNA|5909991234585|MAGNOVIT B6|1|19,46|SPRZEDAZ
L20260401A|21.03.2026|300|Melisa 1140|dolnoslaskie|Sieć|5909991234578|VITARIS D3 4000|6|187,28|SPRZEDAZ
L20260401B|30.03.2026|403|Apteka Zdrowie 1143|wielkopolskie|SIEĆ |5909991234585|MAGNOVIT B6|2|38,32|SPRZEDAZ
L20260401A|12.03.2026|APT-000385|Apteka Zdrowie 1325|malopolskie|SIEĆ |5909991234578|VITARIS D3 4000|2|61,23|SPRZEDAZ
L20260401A|2026-03-26|APT-000150|Apteka Centrum 1112|mazowieckie|Indywidualna|5909991234585|MAGNOVIT B6|1|19,49|SPRZEDAZ
L20260401A|24/03/2026|APT-000338|Apteka pod Lipa 1001|mazowieckie|INDYW|5909991234592|GINKOMAX 120|1|31,28|SPRZEDAZ
L20260401A|28.03.2026|APT-000294|Apteka Zdrowie 1207|wielkopolskie|Sieć|5909991234585|MAGNOVIT B-6|1|19,19|SPRZEDAZ
L20260401A|2026-03-09|277|Dbam o Zdrowie Plus 1205|dolnoslaskie|SIEC|5909991234585|MAGNOVIT B6|1|18,34 PLN|SPRZEDAZ
L20260401A|2026-03-05|376|Apteka Rodzinna 1211|pomorskie|indyw|5909991234592|GINKOMAX 120MG|1|29,58 PLN|SPRZEDAZ
L20260401A|2026-03-25|160|Apteka Ratuszowa 1125|malopolskie|niezalezna|5909991234585|MAGNOVIT B6|2|36,52|SPRZEDAZ
L20260401A|10/03/2026|APT-000260|Apteka Zdrowie 1417|malopolskie|Sieć|5909991234561|Vitaris D3 2000 j.m. 60 kaps.|2|48,58|SPRZEDAZ
L20260401A|2026-03-09|383|Dbam o Zdrowie Plus 1217|pomorskie|SIEĆ |5909991234578|Vitaris D3 4000 j.m. 30 kaps.|1|33,12|SPRZEDAZ
L20260401A|11.03.2026|0000327|Apteka Panaceum 1179|dolnoslaskie|indyw|5909991234561|VITARIS D3 2000 J.M.|2|50,27 PLN|SPRZEDAZ
L20260401A|2026-03-14|APT-000233|PharmaPlus 1081|mazowieckie|siec|5909991234561|VITARIS D3 2000|2|0,00|PROMO
L20260401A|04.03.2026|APT-000074|PharmaPlus 1359|wielkopolskie|Sieć|5909991234585|MAGNOVIT B6|1|17,89|SPRZEDAZ
L20260401A|2026-03-13|0000312|Dbam o Zdrowie Plus 1117|pomorskie|siec|5909991234585|MAGNOVIT B6|2|36,28|SPRZEDAZ
L20260401A|2026-03-23|APT-000136|Apteka Familijna 1297|wielkopolskie|Sieć|5909991234592|GINKOMAX 120|1|29,36 PLN|SPRZEDAZ
L20260401A|2026-03-17|APT-000197|PharmaPlus 1198|pomorskie|sieciowa|5909991234578|Vitaris D3 4000 j.m. 30 kaps.|1|30,68|SPRZEDAZ
L20260401A|2026-03-02|225|Apteka Hygieia 1209|pomorskie|niezalezna|5909991234608|ALLERTIS 10|1|15,23|SPRZEDAZ
L20260401A|20.03.2026|0000093|PharmaPlus 1310|mazowieckie|Sieć|5909991234608|ALLERTIS 10|-|14,01|SPRZEDAZ
L20260401B|26/03/2026|280|Dbam o Zdrowie Plus 1070|slaskie|Sieć|5909991234561|Vitaris D3 2000 j.m. 60 kaps.|11|281,62|SPRZEDAZ
L20260401A|2026-03-11|137|Dbam o Zdrowie Plus 1306|malopolskie|SIEĆ |5909991234561|VITARIS D3 2000|1|25,76|SPRZEDAZ
L20260401A|2026-03-13|APT-000294|Apteka Zdrowie 1207|wielkopolskie|SIEĆ |5909991234578|VITARIS D3 4000|1|30,64|SPRZEDAZ
L20260401A|2026-03-17|0000327|Apteka Panaceum 1179|dolnoslaskie|niezalezna|5909991234608|ALLERTIS 10|1|14,85|SPRZEDAZ
L20260401A|2026-03-20|114|Melisa 1133|mazowieckie|Sieć|5909991234585|MAGNOVIT B6|brak|17,82|SPRZEDAZ
L20260401A|2026-03-16|APT-000409|Apteka Zdrowie 1250|slaskie|siec|5909991234578|VITARIS D3 4000|2|63,93|SPRZEDAZ
L20260401A|2026-03-09|APT-000087|PharmaPlus 1343|mazowieckie|SIEC|5909991234608|ALLERTIS 10|3|41,28|SPRZEDAZ
L20260401A|2026-03-24|APT-000392|Dbam o Zdrowie Plus 1399|slaskie|sieciowa|5909991234585|Magnovit B6 50 tabl.|2|39,90 PLN|SPRZEDAZ
L20260401A|2026-03-31|APT-000085|Apteka pod Orlem 1138|pomorskie|indyw|5909991234578|VITARIS D3 4000|2|64,36|SPRZEDAZ
L20260401A|2026-03-06|0000071|Apteka Centrum 1287|dolnoslaskie|INDYWIDUALNA|5909991234585|MAGNOVIT B-6|1|19,54|SPRZEDAZ
L20260401A|2026-02-26|APT-000211|Apteka Zielona 1114|mazowieckie|Indywidualna|5909991234608|ALLERTIS 10MG|3|44,12|SPRZEDAZ
L20260401A|2026-03-04|APT-000027|PharmaPlus 1005|mazowieckie|siec|5909991234592|GINKOMAX 120|2|60,20|SPRZEDAZ
L20260401A|2026-03-10|APT-000063|Melisa 1254|malopolskie|SIEĆ |5909991234608|ALLERTIS 10|1|14,53 PLN|SPRZEDAZ
L20260401B|2026-03-31|APT-000037|Apteka Familijna 1107|mazowieckie|sieciowa|5909991234585|Magnovit B6 50 tabl.|4|79,99|SPRZEDAZ
L20260401A|06.03.2026|0000041|Apteka Nowa 1241|mazowieckie|Indywidualna|5909991234592|GINKOMAX 120MG|1|28,68|SPRZEDAZ
L20260401A|2026-04-01|APT-000389|PharmaPlus 1204|slaskie|Sieć|5909991234578|VITARIS D3 4000 J.M.|3|97,09|SPRZEDAZ
L20260401A|2026-03-18|0000168|PharmaPlus 1234|pomorskie|Sieć|5909991234585|Magnovit B6 50 tabl.|NULL|37,54|SPRZEDAZ
L20260401A|20.03.2026|APT-000039|Dbam o Zdrowie Plus 1392|malopolskie|siec|5909991234585|Magnovit B6 50 tabl.|1|19,93|SPRZEDAZ
L20260401A|2026-03-18|APT-000274|Apteka Vita 1189|dolnoslaskie|INDYWIDUALNA|5909991234608|Allertis 10 mg 30 tabl.|2|28,92|SPRZEDAZ
L20260401A|2026-03-31|0000253|Dbam o Zdrowie Plus 1199|mazowieckie|SIEĆ |5909991234561|Vitaris D3 2000 j.m. 60 kaps.|2|47,57|SPRZEDAZ
L20260401A|2026-03-25|119|Apteka Zdrowie 1026|malopolskie|SIEĆ |5909991234561|Vitaris D3 2000 j.m. 60 kaps.|2|51,65|SPRZEDAZ
L20260401B|17/03/2026|APT-000191|Dbam o Zdrowie Plus 1362|pomorskie|SIEC|5909991234561|VITARIS D3 2000|-1|-25,38|ZWROT
L20260401A|12.03.2026|386|Apteka Centrum 1025|wielkopolskie|niezalezna|5909991234578|VITARIS D3 4000|2|64,86|SPRZEDAZ
L20260401A|30/03/2026|APT-000231|Dbam o Zdrowie Plus 1141|pomorskie|sieciowa|5909991234585|MAGNOVIT B6|2|38,20|SPRZEDAZ
L20260401A|11.03.2026|0000351|Apteka Familijna 1258|wielkopolskie|sieciowa|5909991234578|VITARIS D3 4000|1|31,44|SPRZEDAZ
L20260401A|2026-03-10|APT-000359|Apteka Familijna 1110|dolnoslaskie|sieciowa|5909991234608|ALLERTIS 10MG|2|30,50|SPRZEDAZ
L20260401A|18.03.2026|APT-000056|PharmaPlus 1121|slaskie|sieciowa|5909991234561|VITARIS D3 2000|2|50,80|SPRZEDAZ
